audio_file,tone,pinyin,label
tone_perfect/qiu2_MV1_MP3.mp3,2,qiu,qiu2
tone_perfect/qiang1_FV1_MP3.mp3,1,qiang,qiang1
tone_perfect/cheng3_MV3_MP3.mp3,3,cheng,cheng3
tone_perfect/jie2_MV3_MP3.mp3,2,jie,jie2
tone_perfect/hu1_FV3_MP3.mp3,1,hu,hu1
tone_perfect/ni4_MV3_MP3.mp3,4,ni,ni4
tone_perfect/lve4_MV3_MP3.mp3,4,lve,lve4
tone_perfect/xin3_MV2_MP3.mp3,3,xin,xin3
tone_perfect/cong4_FV3_MP3.mp3,4,cong,cong4
tone_perfect/bang2_MV2_MP3.mp3,2,bang,bang2
tone_perfect/bian4_FV1_MP3.mp3,4,bian,bian4
tone_perfect/yan4_FV1_MP3.mp3,4,yan,yan4
tone_perfect/kuang2_FV2_MP3.mp3,2,kuang,kuang2
tone_perfect/she1_FV2_MP3.mp3,1,she,she1
tone_perfect/ne1_MV1_MP3.mp3,1,ne,ne1
tone_perfect/min4_FV2_MP3.mp3,4,min,min4
tone_perfect/dian1_MV2_MP3.mp3,1,dian,dian1
tone_perfect/nun2_FV1_MP3.mp3,2,nun,nun2
tone_perfect/yang4_FV2_MP3.mp3,4,yang,yang4
tone_perfect/qiao2_MV1_MP3.mp3,2,qiao,qiao2
tone_perfect/xia1_MV1_MP3.mp3,1,xia,xia1
tone_perfect/dan3_MV1_MP3.mp3,3,dan,dan3
tone_perfect/re1_FV3_MP3.mp3,1,re,re1
tone_perfect/a1_FV1_MP3.mp3,1,a,a1
tone_perfect/nin2_MV3_MP3.mp3,2,nin,nin2
tone_perfect/liao1_MV2_MP3.mp3,1,liao,liao1
tone_perfect/zei2_FV1_MP3.mp3,2,zei,zei2
tone_perfect/bie2_MV3_MP3.mp3,2,bie,bie2
tone_perfect/zhui2_FV2_MP3.mp3,2,zhui,zhui2
tone_perfect/pin3_MV2_MP3.mp3,3,pin,pin3
tone_perfect/jiao4_FV1_MP3.mp3,4,jiao,jiao4
tone_perfect/chen1_MV2_MP3.mp3,1,chen,chen1
tone_perfect/chai1_FV3_MP3.mp3,1,chai,chai1
tone_perfect/ri4_FV1_MP3.mp3,4,ri,ri4
tone_perfect/tu1_MV1_MP3.mp3,1,tu,tu1
tone_perfect/jue2_FV1_MP3.mp3,2,jue,jue2
tone_perfect/bing2_MV2_MP3.mp3,2,bing,bing2
tone_perfect/ying4_FV2_MP3.mp3,4,ying,ying4
tone_perfect/bu2_MV2_MP3.mp3,2,bu,bu2
tone_perfect/shou4_FV1_MP3.mp3,4,shou,shou4
tone_perfect/cou2_MV1_MP3.mp3,2,cou,cou2
tone_perfect/kang1_MV3_MP3.mp3,1,kang,kang1
tone_perfect/gun2_MV1_MP3.mp3,2,gun,gun2
tone_perfect/ba1_FV2_MP3.mp3,1,ba,ba1
tone_perfect/ou4_FV3_MP3.mp3,4,ou,ou4
tone_perfect/ta2_FV1_MP3.mp3,2,ta,ta2
tone_perfect/zhe1_MV2_MP3.mp3,1,zhe,zhe1
tone_perfect/nve2_MV2_MP3.mp3,2,nve,nve2
tone_perfect/mian2_MV3_MP3.mp3,2,mian,mian2
tone_perfect/pan4_MV1_MP3.mp3,4,pan,pan4
tone_perfect/zi3_FV2_MP3.mp3,3,zi,zi3
tone_perfect/long2_MV1_MP3.mp3,2,long,long2
tone_perfect/qin3_FV2_MP3.mp3,3,qin,qin3
tone_perfect/xiu2_FV1_MP3.mp3,2,xiu,xiu2
tone_perfect/tuan1_FV3_MP3.mp3,1,tuan,tuan1
tone_perfect/chuan2_MV2_MP3.mp3,2,chuan,chuan2
tone_perfect/you3_FV2_MP3.mp3,3,you,you3
tone_perfect/chun3_FV2_MP3.mp3,3,chun,chun3
tone_perfect/tan4_FV3_MP3.mp3,4,tan,tan4
tone_perfect/zha3_FV3_MP3.mp3,3,zha,zha3
tone_perfect/meng4_MV2_MP3.mp3,4,meng,meng4
tone_perfect/que3_FV2_MP3.mp3,3,que,que3
tone_perfect/er2_FV2_MP3.mp3,2,er,er2
tone_perfect/gou2_FV3_MP3.mp3,2,gou,gou2
tone_perfect/za4_MV1_MP3.mp3,4,za,za4
tone_perfect/cun2_FV3_MP3.mp3,2,cun,cun2
tone_perfect/keng1_FV1_MP3.mp3,1,keng,keng1
tone_perfect/shun4_MV3_MP3.mp3,4,shun,shun4
tone_perfect/mo2_FV1_MP3.mp3,2,mo,mo2
tone_perfect/hun4_MV2_MP3.mp3,4,hun,hun4
tone_perfect/piao2_MV3_MP3.mp3,2,piao,piao2
tone_perfect/lou4_MV2_MP3.mp3,4,lou,lou4
tone_perfect/ge2_FV1_MP3.mp3,2,ge,ge2
tone_perfect/guo1_MV2_MP3.mp3,1,guo,guo1
tone_perfect/du3_FV1_MP3.mp3,3,du,du3
tone_perfect/suan4_MV2_MP3.mp3,4,suan,suan4
tone_perfect/yi3_FV3_MP3.mp3,3,yi,yi3
tone_perfect/cuan3_FV3_MP3.mp3,3,cuan,cuan3
tone_perfect/jin2_FV1_MP3.mp3,2,jin,jin2
tone_perfect/huan2_FV2_MP3.mp3,2,huan,huan2
tone_perfect/mou4_FV2_MP3.mp3,4,mou,mou4
tone_perfect/fou2_MV3_MP3.mp3,2,fou,fou2
tone_perfect/wang2_MV2_MP3.mp3,2,wang,wang2
tone_perfect/zao1_MV3_MP3.mp3,1,zao,zao1
tone_perfect/qian1_MV2_MP3.mp3,1,qian,qian1
tone_perfect/lian2_MV1_MP3.mp3,2,lian,lian2
tone_perfect/ji1_MV2_MP3.mp3,1,ji,ji1
tone_perfect/lang4_FV2_MP3.mp3,4,lang,lang4
tone_perfect/lu4_FV2_MP3.mp3,4,lu,lu4
tone_perfect/ling1_MV2_MP3.mp3,1,ling,ling1
tone_perfect/zen2_FV1_MP3.mp3,2,zen,zen2
tone_perfect/cu3_MV1_MP3.mp3,3,cu,cu3
tone_perfect/chan1_FV3_MP3.mp3,1,chan,chan1
tone_perfect/qing2_MV1_MP3.mp3,2,qing,qing2
tone_perfect/zhun2_FV2_MP3.mp3,2,zhun,zhun2
tone_perfect/jing4_FV1_MP3.mp3,4,jing,jing4
tone_perfect/dai3_MV1_MP3.mp3,3,dai,dai3
tone_perfect/zhuang1_FV1_MP3.mp3,1,zhuang,zhuang1
tone_perfect/rao4_FV3_MP3.mp3,4,rao,rao4
tone_perfect/deng2_FV3_MP3.mp3,2,deng,deng2
tone_perfect/yao2_MV2_MP3.mp3,2,yao,yao2
tone_perfect/jiong1_FV1_MP3.mp3,1,jiong,jiong1
tone_perfect/fu2_FV3_MP3.mp3,2,fu,fu2
tone_perfect/biao2_MV2_MP3.mp3,2,biao,biao2
tone_perfect/zhang2_FV1_MP3.mp3,2,zhang,zhang2
tone_perfect/gao3_MV3_MP3.mp3,3,gao,gao3
tone_perfect/nuo4_MV2_MP3.mp3,4,nuo,nuo4
tone_perfect/mi1_FV2_MP3.mp3,1,mi,mi1
tone_perfect/hua3_FV1_MP3.mp3,3,hua,hua3
tone_perfect/ku4_MV2_MP3.mp3,4,ku,ku4
tone_perfect/tong3_MV3_MP3.mp3,3,tong,tong3
tone_perfect/pai4_MV1_MP3.mp3,4,pai,pai4
tone_perfect/dou1_FV2_MP3.mp3,1,dou,dou1
tone_perfect/zuan2_FV3_MP3.mp3,2,zuan,zuan2
tone_perfect/dong4_FV2_MP3.mp3,4,dong,dong4
tone_perfect/quan3_FV2_MP3.mp3,3,quan,quan3
tone_perfect/fa1_MV3_MP3.mp3,1,fa,fa1
tone_perfect/gui2_MV1_MP3.mp3,2,gui,gui2
tone_perfect/xiong3_FV3_MP3.mp3,3,xiong,xiong3
tone_perfect/chuang1_MV3_MP3.mp3,1,chuang,chuang1
tone_perfect/chua4_MV1_MP3.mp3,4,chua,chua4
tone_perfect/qiong2_FV2_MP3.mp3,2,qiong,qiong2
tone_perfect/sao4_MV3_MP3.mp3,4,sao,sao4
tone_perfect/zuo3_MV2_MP3.mp3,3,zuo,zuo3
tone_perfect/nang3_MV2_MP3.mp3,3,nang,nang3
tone_perfect/duo2_MV3_MP3.mp3,2,duo,duo2
tone_perfect/rua2_MV2_MP3.mp3,2,rua,rua2
tone_perfect/shui4_MV3_MP3.mp3,4,shui,shui4
tone_perfect/cha1_MV1_MP3.mp3,1,cha,cha1
tone_perfect/qia4_MV1_MP3.mp3,4,qia,qia4
tone_perfect/cui2_FV3_MP3.mp3,2,cui,cui2
tone_perfect/bao3_MV1_MP3.mp3,3,bao,bao3
tone_perfect/chui3_FV2_MP3.mp3,3,chui,chui3
tone_perfect/chuai2_MV2_MP3.mp3,2,chuai,chuai2
tone_perfect/tai4_FV3_MP3.mp3,4,tai,tai4
tone_perfect/su1_FV1_MP3.mp3,1,su,su1
tone_perfect/dia3_FV1_MP3.mp3,3,dia,dia3
tone_perfect/zhong4_MV2_MP3.mp3,4,zhong,zhong4
tone_perfect/ping2_MV3_MP3.mp3,2,ping,ping2
tone_perfect/hui4_MV2_MP3.mp3,4,hui,hui4
tone_perfect/lin1_FV2_MP3.mp3,1,lin,lin1
tone_perfect/yang1_MV2_MP3.mp3,1,yang,yang1
tone_perfect/dang2_MV1_MP3.mp3,2,dang,dang2
tone_perfect/huai2_FV2_MP3.mp3,2,huai,huai2
tone_perfect/ne4_FV1_MP3.mp3,4,ne,ne4
tone_perfect/dian4_FV2_MP3.mp3,4,dian,dian4
tone_perfect/min1_MV2_MP3.mp3,1,min,min1
tone_perfect/yan1_MV1_MP3.mp3,1,yan,yan1
tone_perfect/tian3_MV3_MP3.mp3,3,tian,tian3
tone_perfect/she4_MV2_MP3.mp3,4,she,she4
tone_perfect/sheng3_MV2_MP3.mp3,3,sheng,sheng3
tone_perfect/bian1_MV1_MP3.mp3,1,bian,bian1
tone_perfect/cao3_FV1_MP3.mp3,3,cao,cao3
tone_perfect/zheng2_MV3_MP3.mp3,2,zheng,zheng2
tone_perfect/cong1_MV3_MP3.mp3,1,cong,cong1
tone_perfect/hu4_MV3_MP3.mp3,4,hu,hu4
tone_perfect/lve1_FV3_MP3.mp3,1,lve,lve1
tone_perfect/sa2_MV1_MP3.mp3,2,sa,sa2
tone_perfect/ni1_FV3_MP3.mp3,1,ni,ni1
tone_perfect/zhuo1_FV1_MP3.mp3,1,zhuo,zhuo1
tone_perfect/qiang4_MV1_MP3.mp3,4,qiang,qiang4
tone_perfect/chu2_FV1_MP3.mp3,2,chu,chu2
tone_perfect/suo3_MV3_MP3.mp3,3,suo,suo3
tone_perfect/zao4_MV2_MP3.mp3,4,zao,zao4
tone_perfect/jian2_FV3_MP3.mp3,2,jian,jian2
tone_perfect/zang3_FV1_MP3.mp3,3,zang,zang3
tone_perfect/qian4_MV3_MP3.mp3,4,qian,qian4
tone_perfect/ji4_MV3_MP3.mp3,4,ji,ji4
tone_perfect/lu1_FV3_MP3.mp3,1,lu,lu1
tone_perfect/lang1_FV3_MP3.mp3,1,lang,lang1
tone_perfect/mie1_MV1_MP3.mp3,1,mie,mie1
tone_perfect/suan1_MV3_MP3.mp3,1,suan,suan1
tone_perfect/kong2_FV1_MP3.mp3,2,kong,kong2
tone_perfect/mou1_FV3_MP3.mp3,1,mou,mou1
tone_perfect/hun1_MV3_MP3.mp3,1,hun,hun1
tone_perfect/miao4_MV1_MP3.mp3,4,miao,miao4
tone_perfect/shuan2_FV2_MP3.mp3,2,shuan,shuan2
tone_perfect/pao2_MV3_MP3.mp3,2,pao,pao2
tone_perfect/lou1_MV3_MP3.mp3,1,lou,lou1
tone_perfect/guo4_MV3_MP3.mp3,4,guo,guo4
tone_perfect/nao3_MV2_MP3.mp3,3,nao,nao3
tone_perfect/luo2_FV2_MP3.mp3,2,luo,luo2
tone_perfect/tan1_FV2_MP3.mp3,1,tan,tan1
tone_perfect/sai2_MV1_MP3.mp3,2,sai,sai2
tone_perfect/wu4_MV1_MP3.mp3,4,wu,wu4
tone_perfect/lie1_FV1_MP3.mp3,1,lie,lie1
tone_perfect/la2_MV3_MP3.mp3,2,la,la2
tone_perfect/meng1_MV3_MP3.mp3,1,meng,meng1
tone_perfect/qi1_FV1_MP3.mp3,1,qi,qi1
tone_perfect/zhuan3_FV3_MP3.mp3,3,zhuan,zhuan3
tone_perfect/ning3_FV3_MP3.mp3,3,ning,ning3
tone_perfect/ruo3_FV3_MP3.mp3,3,ruo,ruo3
tone_perfect/men3_FV1_MP3.mp3,3,men,men3
tone_perfect/dui4_MV1_MP3.mp3,4,dui,dui4
tone_perfect/xing1_FV1_MP3.mp3,1,xing,xing1
tone_perfect/shun1_MV2_MP3.mp3,1,shun,shun1
tone_perfect/ruan1_MV1_MP3.mp3,1,ruan,ruan1
tone_perfect/shuo2_MV1_MP3.mp3,2,shuo,shuo2
tone_perfect/duan3_MV3_MP3.mp3,3,duan,duan3
tone_perfect/cuo4_FV1_MP3.mp3,4,cuo,cuo4
tone_perfect/kui2_MV2_MP3.mp3,2,kui,kui2
tone_perfect/lun1_FV1_MP3.mp3,1,lun,lun1
tone_perfect/tuan4_FV2_MP3.mp3,4,tuan,tuan4
tone_perfect/hou1_FV1_MP3.mp3,1,hou,hou1
tone_perfect/tao2_FV1_MP3.mp3,2,tao,tao2
tone_perfect/zhi1_MV1_MP3.mp3,1,zhi,zhi1
tone_perfect/ze3_FV1_MP3.mp3,3,ze,ze3
tone_perfect/kang4_MV2_MP3.mp3,4,kang,kang4
tone_perfect/guai4_FV1_MP3.mp3,4,guai,guai4
tone_perfect/yu2_FV1_MP3.mp3,2,yu,yu2
tone_perfect/ba4_FV3_MP3.mp3,4,ba,ba4
tone_perfect/ou1_FV2_MP3.mp3,1,ou,ou1
tone_perfect/pian4_MV1_MP3.mp3,4,pian,pian4
tone_perfect/po3_FV1_MP3.mp3,3,po,po3
tone_perfect/pang2_FV2_MP3.mp3,2,pang,pang2
tone_perfect/mang1_FV1_MP3.mp3,1,mang,mang1
tone_perfect/zhe4_MV3_MP3.mp3,4,zhe,zhe4
tone_perfect/wen2_MV2_MP3.mp3,2,wen,wen2
tone_perfect/pei1_FV1_MP3.mp3,1,pei,pei1
tone_perfect/wai2_FV3_MP3.mp3,2,wai,wai2
tone_perfect/zeng3_MV3_MP3.mp3,3,zeng,zeng3
tone_perfect/leng1_MV1_MP3.mp3,1,leng,leng1
tone_perfect/ya1_MV1_MP3.mp3,1,ya,ya1
tone_perfect/di2_FV3_MP3.mp3,2,di,di2
tone_perfect/ying1_FV3_MP3.mp3,1,ying,ying1
tone_perfect/hen3_FV3_MP3.mp3,3,hen,hen3
tone_perfect/hai3_MV2_MP3.mp3,3,hai,hai3
tone_perfect/re4_FV2_MP3.mp3,4,re,re4
tone_perfect/shai3_MV3_MP3.mp3,3,shai,shai3
tone_perfect/shen3_FV2_MP3.mp3,3,shen,shen3
tone_perfect/liao4_MV3_MP3.mp3,4,liao,liao4
tone_perfect/tui3_FV3_MP3.mp3,3,tui,tui3
tone_perfect/ai3_MV1_MP3.mp3,3,ai,ai3
tone_perfect/chai4_FV2_MP3.mp3,4,chai,chai4
tone_perfect/chen4_MV3_MP3.mp3,4,chen,chen4
tone_perfect/xin3_FV3_MP3.mp3,3,xin,xin3
tone_perfect/cong4_MV2_MP3.mp3,4,cong,cong4
tone_perfect/jie2_FV2_MP3.mp3,2,jie,jie2
tone_perfect/hu1_MV2_MP3.mp3,1,hu,hu1
tone_perfect/lve4_FV2_MP3.mp3,4,lve,lve4
tone_perfect/wo3_MV1_MP3.mp3,3,wo,wo3
tone_perfect/ni4_FV2_MP3.mp3,4,ni,ni4
tone_perfect/ran2_FV1_MP3.mp3,2,ran,ran2
tone_perfect/shi4_MV1_MP3.mp3,4,shi,shi4
tone_perfect/cheng3_FV2_MP3.mp3,3,cheng,cheng3
tone_perfect/tie3_FV3_MP3.mp3,3,tie,tie3
tone_perfect/lei3_MV1_MP3.mp3,3,lei,lei3
tone_perfect/song3_FV3_MP3.mp3,3,song,song3
tone_perfect/yang4_MV3_MP3.mp3,4,yang,yang4
tone_perfect/dian1_FV3_MP3.mp3,1,dian,dian1
tone_perfect/min4_MV3_MP3.mp3,4,min,min4
tone_perfect/kuang2_MV3_MP3.mp3,2,kuang,kuang2
tone_perfect/she1_MV3_MP3.mp3,1,she,she1
tone_perfect/tou3_MV1_MP3.mp3,3,tou,tou3
tone_perfect/bang2_FV3_MP3.mp3,2,bang,bang2
tone_perfect/qun3_FV1_MP3.mp3,3,qun,qun3
tone_perfect/ming4_MV1_MP3.mp3,4,ming,ming4
tone_perfect/zhong1_MV3_MP3.mp3,1,zhong,zhong1
tone_perfect/ceng2_MV3_MP3.mp3,2,ceng,ceng2
tone_perfect/heng3_MV2_MP3.mp3,3,heng,heng3
tone_perfect/hui1_MV3_MP3.mp3,1,hui,hui1
tone_perfect/shuai2_FV2_MP3.mp3,2,shuai,shuai2
tone_perfect/jiang2_MV3_MP3.mp3,2,jiang,jiang2
tone_perfect/lin4_FV3_MP3.mp3,4,lin,lin4
tone_perfect/ci2_MV3_MP3.mp3,2,ci,ci2
tone_perfect/zhuai3_FV3_MP3.mp3,3,zhuai,zhuai3
tone_perfect/niang2_FV3_MP3.mp3,2,niang,niang2
tone_perfect/shui1_MV2_MP3.mp3,1,shui,shui1
tone_perfect/mei3_FV1_MP3.mp3,3,mei,mei3
tone_perfect/dun4_MV1_MP3.mp3,4,dun,dun4
tone_perfect/xiao1_FV1_MP3.mp3,1,xiao,xiao1
tone_perfect/kuo1_MV1_MP3.mp3,1,kuo,kuo1
tone_perfect/yin3_MV3_MP3.mp3,3,yin,yin3
tone_perfect/ha2_FV2_MP3.mp3,2,ha,ha2
tone_perfect/niao3_FV3_MP3.mp3,3,niao,niao3
tone_perfect/san2_MV1_MP3.mp3,2,san,san2
tone_perfect/tai1_FV2_MP3.mp3,1,tai,tai1
tone_perfect/niu3_MV1_MP3.mp3,3,niu,niu3
tone_perfect/xian2_FV2_MP3.mp3,2,xian,xian2
tone_perfect/me1_FV1_MP3.mp3,1,me,me1
tone_perfect/kun2_MV2_MP3.mp3,2,kun,kun2
tone_perfect/sao1_MV2_MP3.mp3,1,sao,sao1
tone_perfect/yue3_MV3_MP3.mp3,3,yue,yue3
tone_perfect/die4_MV1_MP3.mp3,4,die,die4
tone_perfect/xu3_FV2_MP3.mp3,3,xu,xu3
tone_perfect/chi3_FV3_MP3.mp3,3,chi,chi3
tone_perfect/cang2_FV1_MP3.mp3,2,cang,cang2
tone_perfect/mi4_FV3_MP3.mp3,4,mi,mi4
tone_perfect/ku1_MV3_MP3.mp3,1,ku,ku1
tone_perfect/jiu3_FV3_MP3.mp3,3,jiu,jiu3
tone_perfect/wan2_FV3_MP3.mp3,2,wan,wan2
tone_perfect/pen1_FV1_MP3.mp3,1,pen,pen1
tone_perfect/wei2_MV2_MP3.mp3,2,wei,wei2
tone_perfect/dou4_FV3_MP3.mp3,4,dou,dou4
tone_perfect/dong1_FV3_MP3.mp3,1,dong,dong1
tone_perfect/rong3_FV1_MP3.mp3,3,rong,rong3
tone_perfect/fa4_MV2_MP3.mp3,4,fa,fa4
tone_perfect/chuang4_MV2_MP3.mp3,4,chuang,chuang4
tone_perfect/guan4_FV1_MP3.mp3,4,guan,guan4
tone_perfect/qie3_FV1_MP3.mp3,3,qie,qie3
tone_perfect/han3_MV2_MP3.mp3,3,han,han3
tone_perfect/hei3_FV3_MP3.mp3,3,hei,hei3
tone_perfect/pie3_MV1_MP3.mp3,3,pie,pie3
tone_perfect/pu4_FV1_MP3.mp3,4,pu,pu4
tone_perfect/ka2_FV3_MP3.mp3,2,ka,ka2
tone_perfect/nuo1_MV3_MP3.mp3,1,nuo,nuo1
tone_perfect/lv3_MV2_MP3.mp3,3,lv,lv3
tone_perfect/an3_MV1_MP3.mp3,3,an,an3
tone_perfect/ling4_MV3_MP3.mp3,4,ling,ling4
tone_perfect/tun3_FV3_MP3.mp3,3,tun,tun3
tone_perfect/sha3_FV2_MP3.mp3,3,sha,sha3
tone_perfect/chan4_FV2_MP3.mp3,4,chan,chan4
tone_perfect/pou3_FV3_MP3.mp3,3,pou,pou3
tone_perfect/beng2_MV1_MP3.mp3,2,beng,beng2
tone_perfect/shei3_FV2_MP3.mp3,3,shei,shei3
tone_perfect/shan3_MV3_MP3.mp3,3,shan,shan3
tone_perfect/jun2_FV2_MP3.mp3,2,jun,jun2
tone_perfect/na3_MV1_MP3.mp3,3,na,na3
tone_perfect/rao1_FV2_MP3.mp3,1,rao,rao1
tone_perfect/nou2_FV2_MP3.mp3,2,nou,nou2
tone_perfect/xue3_FV3_MP3.mp3,3,xue,xue3
tone_perfect/weng4_FV1_MP3.mp3,4,weng,weng4
tone_perfect/bu4_MV3_MP3.mp3,4,bu,bu4
tone_perfect/di1_FV3_MP3.mp3,1,di,di1
tone_perfect/ying2_FV3_MP3.mp3,2,ying,ying2
tone_perfect/ya2_MV1_MP3.mp3,2,ya,ya2
tone_perfect/bing4_MV3_MP3.mp3,4,bing,bing4
tone_perfect/leng2_MV1_MP3.mp3,2,leng,leng2
tone_perfect/bie4_MV2_MP3.mp3,4,bie,bie4
tone_perfect/zan4_MV1_MP3.mp3,4,zan,zan4
tone_perfect/de4_FV1_MP3.mp3,4,de,de4
tone_perfect/zhui4_FV3_MP3.mp3,4,zhui,zhui4
tone_perfect/nin4_MV2_MP3.mp3,4,nin,nin4
tone_perfect/kui1_MV2_MP3.mp3,1,kui,kui1
tone_perfect/lun2_FV1_MP3.mp3,2,lun,lun2
tone_perfect/tao1_FV1_MP3.mp3,1,tao,tao1
tone_perfect/zhi2_MV1_MP3.mp3,2,zhi,zhi2
tone_perfect/hou2_FV1_MP3.mp3,2,hou,hou2
tone_perfect/ruan2_MV1_MP3.mp3,2,ruan,ruan2
tone_perfect/shuo1_MV1_MP3.mp3,1,shuo,shuo1
tone_perfect/pang1_FV2_MP3.mp3,1,pang,pang1
tone_perfect/ou2_FV2_MP3.mp3,2,ou,ou2
tone_perfect/wen1_MV2_MP3.mp3,1,wen,wen1
tone_perfect/pei2_FV1_MP3.mp3,2,pei,pei2
tone_perfect/wai1_FV3_MP3.mp3,1,wai,wai1
tone_perfect/mian4_MV2_MP3.mp3,4,mian,mian4
tone_perfect/le3_FV2_MP3.mp3,3,le,le3
tone_perfect/nve4_MV3_MP3.mp3,4,nve,nve4
tone_perfect/mang2_FV1_MP3.mp3,2,mang,mang2
tone_perfect/nan3_MV1_MP3.mp3,3,nan,nan3
tone_perfect/fo3_FV2_MP3.mp3,3,fo,fo3
tone_perfect/yu1_FV1_MP3.mp3,1,yu,yu1
tone_perfect/rou3_MV2_MP3.mp3,3,rou,rou3
tone_perfect/piao4_MV2_MP3.mp3,4,piao,piao4
tone_perfect/hun2_MV3_MP3.mp3,2,hun,hun2
tone_perfect/ti3_MV3_MP3.mp3,3,ti,ti3
tone_perfect/lou2_MV3_MP3.mp3,2,lou,lou2
tone_perfect/pao1_MV3_MP3.mp3,1,pao,pao1
tone_perfect/shuan1_FV2_MP3.mp3,1,shuan,shuan1
tone_perfect/gou4_FV2_MP3.mp3,4,gou,gou4
tone_perfect/er4_FV3_MP3.mp3,4,er,er4
tone_perfect/shun2_MV2_MP3.mp3,2,shun,shun2
tone_perfect/xing2_FV1_MP3.mp3,2,xing,xing2
tone_perfect/cun4_FV2_MP3.mp3,4,cun,cun4
tone_perfect/luo1_FV2_MP3.mp3,1,luo,luo1
tone_perfect/chuan4_MV3_MP3.mp3,4,chuan,chuan4
tone_perfect/meng2_MV3_MP3.mp3,2,meng,meng2
tone_perfect/qi2_FV1_MP3.mp3,2,qi,qi2
tone_perfect/lie2_FV1_MP3.mp3,2,lie,lie2
tone_perfect/la1_MV3_MP3.mp3,1,la,la1
tone_perfect/feng3_MV2_MP3.mp3,3,feng,feng3
tone_perfect/tan2_FV2_MP3.mp3,2,tan,tan2
tone_perfect/sai1_MV1_MP3.mp3,1,sai,sai1
tone_perfect/lang2_FV3_MP3.mp3,2,lang,lang2
tone_perfect/lu2_FV3_MP3.mp3,2,lu,lu2
tone_perfect/mie2_MV1_MP3.mp3,2,mie,mie2
tone_perfect/kuai3_MV1_MP3.mp3,3,kuai,kuai3
tone_perfect/gang3_FV2_MP3.mp3,3,gang,gang3
tone_perfect/wa4_FV1_MP3.mp3,4,wa,wa4
tone_perfect/wang4_MV3_MP3.mp3,4,wang,wang4
tone_perfect/fou4_MV2_MP3.mp3,4,fou,fou4
tone_perfect/kan3_MV3_MP3.mp3,3,kan,kan3
tone_perfect/kei3_FV2_MP3.mp3,3,kei,kei3
tone_perfect/jian1_FV3_MP3.mp3,1,jian,jian1
tone_perfect/kong1_FV1_MP3.mp3,1,kong,kong1
tone_perfect/mou2_FV3_MP3.mp3,2,mou,mou2
tone_perfect/huan4_FV3_MP3.mp3,4,huan,huan4
tone_perfect/xuan3_MV2_MP3.mp3,3,xuan,xuan3
tone_perfect/suan2_MV3_MP3.mp3,2,suan,suan2
tone_perfect/sou3_FV2_MP3.mp3,3,sou,sou3
tone_perfect/ka1_FV3_MP3.mp3,1,ka,ka1
tone_perfect/nuo2_MV3_MP3.mp3,2,nuo,nuo2
tone_perfect/jia3_MV3_MP3.mp3,3,jia,jia3
tone_perfect/yao4_MV3_MP3.mp3,4,yao,yao4
tone_perfect/fu4_FV2_MP3.mp3,4,fu,fu4
tone_perfect/biao4_MV3_MP3.mp3,4,biao,biao4
tone_perfect/jun1_FV2_MP3.mp3,1,jun,jun1
tone_perfect/guang3_FV3_MP3.mp3,3,guang,guang3
tone_perfect/deng4_FV2_MP3.mp3,4,deng,deng4
tone_perfect/nou1_FV2_MP3.mp3,1,nou,nou1
tone_perfect/rao2_FV2_MP3.mp3,2,rao,rao2
tone_perfect/si3_FV3_MP3.mp3,3,si,si3
tone_perfect/teng3_MV3_MP3.mp3,3,teng,teng3
tone_perfect/zai4_MV1_MP3.mp3,4,zai,zai4
tone_perfect/zhun4_FV3_MP3.mp3,4,zhun,zhun4
tone_perfect/beng1_MV1_MP3.mp3,1,beng,beng1
tone_perfect/lao3_FV3_MP3.mp3,3,lao,lao3
tone_perfect/shu3_MV2_MP3.mp3,3,shu,shu3
tone_perfect/cang1_FV1_MP3.mp3,1,cang,cang1
tone_perfect/duo4_MV2_MP3.mp3,4,duo,duo4
tone_perfect/mao3_MV3_MP3.mp3,3,mao,mao3
tone_perfect/qiong4_FV3_MP3.mp3,4,qiong,qiong4
tone_perfect/kun1_MV2_MP3.mp3,1,kun,kun1
tone_perfect/xian1_FV2_MP3.mp3,1,xian,xian1
tone_perfect/me2_FV1_MP3.mp3,2,me,me2
tone_perfect/nu3_FV1_MP3.mp3,3,nu,nu3
tone_perfect/sao2_MV2_MP3.mp3,2,sao,sao2
tone_perfect/dong2_FV3_MP3.mp3,2,dong,dong2
tone_perfect/zuan4_FV2_MP3.mp3,4,zuan,zuan4
tone_perfect/nai3_MV1_MP3.mp3,3,nai,nai3
tone_perfect/bo3_MV3_MP3.mp3,3,bo,bo3
tone_perfect/ku2_MV3_MP3.mp3,2,ku,ku2
tone_perfect/pa4_MV1_MP3.mp3,4,pa,pa4
tone_perfect/wan1_FV3_MP3.mp3,1,wan,wan1
tone_perfect/pen2_FV1_MP3.mp3,2,pen,pen2
tone_perfect/wei1_MV2_MP3.mp3,1,wei,wei1
tone_perfect/he3_MV3_MP3.mp3,3,he,he3
tone_perfect/juan3_MV3_MP3.mp3,3,juan,juan3
tone_perfect/pi3_FV2_MP3.mp3,3,pi,pi3
tone_perfect/hui2_MV3_MP3.mp3,2,hui,hui2
tone_perfect/shuai1_FV2_MP3.mp3,1,shuai,shuai1
tone_perfect/jiang1_MV3_MP3.mp3,1,jiang,jiang1
tone_perfect/ce4_MV1_MP3.mp3,4,ce,ce4
